USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME,TABLE_SHORT_NAME,SCHEMA_NAME
epadron,EU Mgt Fee credits,/Yield Management/Yield Management EU/EU Mgt Fee credits,Query3,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
malvarenga,BK_All_Active_Accounts,/Financial Services/Loss Mitigation/Jobs Loss Mitigation/BK_All_Active_Accounts,Query,FINREPORTINGPII,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
maream,Boarded Loan Originatons,/Financial Services/DRFS/ROBS QUERIES/New Folder/Boarded Loan Originatons,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
maream,Defaults Over 120 Days (Monthly),/Financial Services/DRFS/120 DPD Queries/Defaults Over 120 Days (Monthly),Q.Defaults Portfolios Aging & Stats (120 DPD),DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
maream,Origination Over 75K Exposure,/Financial Services/DRFS/120 DPD Queries/Origination Over 75K Exposure,Origination Month End Balance,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
maream,Origination Over 75K Exposure,/Financial Services/DRFS/120 DPD Queries/Origination Over 75K Exposure,Origination>75K exposure,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
maream,Originations Boarded Data.bqy,/Financial Services/DRFS/120 DPD Queries/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
maream,Sampler Portfolio Stats & Aging 120DPD,/Financial Services/DRFS/Sampler/Sampler Portfolio Stats & Aging 120DPD,Portfolios Aging & Stats,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
svchyperion,Z_DRI_SALES_TRANS,/_IT_MKT/DAILY/Z_DRI_SALES_TRANS,Query ESSBASE,FINREPORTINGPII,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
ttrujillo,2016-2017 SAMPLER CONVERSION ESSBASE,/_IT_MKT/NAV/2016-2017 SAMPLER CONVERSION ESSBASE,Query ESSBASE,FINREPORTINGPII,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
yachavez,Defaults Over 120 Days (Monthly),/Financial Services/DRFS/120 DPD Queries/Defaults Over 120 Days (Monthly),Q.Defaults Portfolios Aging & Stats (120 DPD),DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
yachavez,Origination Over 75K Exposure,/Financial Services/DRFS/120 DPD Queries/Origination Over 75K Exposure,Origination>75K exposure,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
yachavez,Originations Boarded Data.bqy,/Financial Services/DRFS/120 DPD Queries/Originations Boarded Data.bqy,Sales Numbers,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT,P_PROJECT,DBO
CrChow,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - HOA,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT_ATLAS,P_PROJECT_ATLAS,DBO
DSchetter,Volume Moved Postdate Report,/Financial Services/Collections/Jobs Collections/Volume Moved Postdate Report,Query - HOA,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT_ATLAS,P_PROJECT_ATLAS,DBO
JHills,HOA Owned Contracts,/Financial Services/Sales Inventory/Jobs Sales Inventory/HOA Owned Contracts,Q1 Raw Population,SUNFIN,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
JesGonzalez,Inventory_Cancellation_Report.bqy,/Financial Services/Sales Inventory/Inventory_Cancellation_Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
MLeyeza,Issue#3948-HOA Owned Contracts,/Financial Services/Sales Inventory/Jobs Sales Inventory/Issue#3948-HOA Owned Contracts,Q1 Raw Population,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
MLeyeza,Owner list by occupancy month,/Club Operations/Jobs Club Operations/Owner list by occupancy month,Q1 Raw Population,DRISQLC_FinReporting,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
SuzHernandez,Inventory_Cancellation_Report.bqy,/Financial Services/Sales Inventory/Inventory_Cancellation_Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
SuzHernandez,JGonzalez,/Financial Services/Sales Inventory/JGonzalez,Query,SUNFIN,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
TRadice,Inventory_Cancellation_Report.bqy,/Financial Services/Sales Inventory/Inventory_Cancellation_Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_PROJECT_UNIT,P_PROJECT_UNIT,DBO
ALitton,Club Points Report.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ALitton,Club Points Report.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report.bqy,Query-Reservations-PointComp,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ALitton,Club Points Report.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report.bqy,Query-Reservations2,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ALitton,Club Points Report_Embarc.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report_Embarc.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ALitton,Club Points Report_Usage_EA.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report_Usage_EA.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ALitton,Points Comparison Report,/Yield Management/Reservations/Power Users - Reservations/Points Comparison Report,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
AmPeterson,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
BHarris,CoronaOutbound.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CoronaOutbound.bqy,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
BLove,NMCL_PAST_STAY_NO TOUR_PRELIM_SELECT,/_IT_MKT/SWAT/NMCL_PAST_STAY_NO TOUR_PRELIM_SELECT,Query,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
CaGutierrez,Maintenance Delinquent,/Yield Management/Reservations/Contact Center/Maintenance Delinquent,[Query]Maint Delinq,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
DSchetter,Embarc Reservation Report,/Club Intrawest/Embarc Reservation Report,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
DSchetter,First Payment Default Pipeline Report,/Financial Services/Collections/Jobs Collections/First Payment Default Pipeline Report,[Query]Sales Agents,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
KTennent,First Payment Default Pipeline Report,/Financial Services/Collections/Jobs Collections/First Payment Default Pipeline Report,[Query]Sales Agents,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MLeyeza,Club Weekly Upgrade Report 08-22-08 w occ date,/Financial Services/Central Contracts/Jobs Central Contracts/Club Weekly Upgrade Report 08-22-08 w occ date,Query,SUNFIN,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MLeyeza,Issue#3463-ClubDelinquentOpenResQuery,/Financial Services/Collections/Jobs Collections/Issue#3463-ClubDelinquentOpenResQuery,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MLeyeza,SVM Reservation by Week & Agent,/Data Servicing/Jobs Data Servicing/SVM Reservation by Week & Agent,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MLeyeza,Sampler fulfilled box and MKT res type 06-18-13,/Financial Services/Central Contracts/Jobs Central Contracts/Sampler fulfilled box and MKT res type 06-18-13,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MLeyeza,Various Properties Reservation by Week & Agent,/Data Servicing/Jobs Data Servicing/Various Properties Reservation by Week & Agent,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MZhao,CoronaOutbound.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CoronaOutbound.bqy,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
MarArdizzone,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
SRungta,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
jwayman,Club Housekeeping Analysis Report.bqy,/Yield Management/Inventory Ops/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
malvarenga,Desert Paradise Resort Reservation by Week & Agent,/Data Servicing/Jobs Data Servicing/Desert Paradise Resort Reservation by Week & Agent,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
malvarenga,Palm Canyon Reservation by Week & Agent,/Data Servicing/Jobs Data Servicing/Palm Canyon Reservation by Week & Agent,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
svchyperion,Z_SNT_TEST_DNC_PII_NOT,/_IT_MKT/SWAT/Z_SNT_TEST_DNC_PII_NOT,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,NMCL_OWNER_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_OWNER_REVISIT_PII_MIX,Query FED DNC,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,/_IT_MKT/EU/NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,NMCL_PAST_STAY_NO_TOUR_20160613,/_IT_MKT/SWAT/NMCL_PAST_STAY_NO_TOUR_20160613,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,/_IT_MKT/SWAT/NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query7,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,Z_SAMPLER_STATIC_POOL,/_IT_MKT/NAV/Z_SAMPLER_STATIC_POOL,Query,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,Z_TAC_NON_OWNER_TO_BOOK_PII_NOT,/_IT_MKT/SWAT/Z_TAC_NON_OWNER_TO_BOOK_PII_NOT,Query TAC 2,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
ttrujillo,Z_TAC_OWNER_TO_BOOK AXNEW_PII_NOT,/_IT_MKT/SWAT/Z_TAC_OWNER_TO_BOOK AXNEW_PII_NOT,Query TAC 2,FINREPORTINGPII,hyperion_svc,DBO.P_RESERVATION,P_RESERVATION,DBO
BLove,NMCL_ACXIOM_PROS_FPS_PII_MIX,/_IT_MKT/SWAT/NMCL_ACXIOM_PROS_FPS_PII_MIX,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
BLove,NMCL_PAST_STAY_NO TOUR_PRELIM_SELECT,/_IT_MKT/SWAT/NMCL_PAST_STAY_NO TOUR_PRELIM_SELECT,Query,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
BLove,Z_DRI_ALL_LAST_RESV_ROLLUP AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ALL_LAST_RESV_ROLLUP AXNEW,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
MLeyeza,Sampler fulfilled box and MKT res type 06-18-13,/Financial Services/Central Contracts/Jobs Central Contracts/Sampler fulfilled box and MKT res type 06-18-13,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
svchyperion,Z_SNT_TEST_DNC_PII_NOT,/_IT_MKT/SWAT/Z_SNT_TEST_DNC_PII_NOT,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,NMCL_OWNER_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_OWNER_REVISIT_PII_MIX,Query FED DNC,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,NMCL_PAST_STAY_NO_TOUR_20160613,/_IT_MKT/SWAT/NMCL_PAST_STAY_NO_TOUR_20160613,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,NMCL_PUR_LEAD58_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58_PII_MIX,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,/_IT_MKT/SWAT/NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query7,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,Z_SAMPLER_STATIC_POOL,/_IT_MKT/NAV/Z_SAMPLER_STATIC_POOL,Query,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,Z_TAC_NON_OWNER_TO_BOOK_PII_NOT,/_IT_MKT/SWAT/Z_TAC_NON_OWNER_TO_BOOK_PII_NOT,Query TAC 2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
ttrujillo,Z_TAC_OWNER_TO_BOOK AXNEW_PII_NOT,/_IT_MKT/SWAT/Z_TAC_OWNER_TO_BOOK AXNEW_PII_NOT,Query TAC 2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_GUEST,P_RESV_GUEST,DBO
BLove,Z_DRI_ALL_LAST_RESV_ROLLUP AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ALL_LAST_RESV_ROLLUP AXNEW,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_STATUS,P_RESV_STATUS,DBO
ALitton,Club Points Report.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ALitton,Club Points Report.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report.bqy,Query-Reservations-PointComp,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ALitton,Club Points Report.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report.bqy,Query-Reservations2,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ALitton,Club Points Report_Embarc.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report_Embarc.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ALitton,Club Points Report_Usage_EA.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report_Usage_EA.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ALitton,Points Comparison Report,/Yield Management/Reservations/Power Users - Reservations/Points Comparison Report,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
AmPeterson,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
DSchetter,Embarc Reservation Report,/Club Intrawest/Embarc Reservation Report,Query2,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
DSchetter,Embarc Reservation Report,/Club Intrawest/Embarc Reservation Report,Query3,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
MLeyeza,Sampler fulfilled box and MKT res type 06-18-13,/Financial Services/Central Contracts/Jobs Central Contracts/Sampler fulfilled box and MKT res type 06-18-13,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
MarArdizzone,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
SRungta,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
jwayman,Club Housekeeping Analysis Report.bqy,/Yield Management/Inventory Ops/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ttrujillo,NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,/_IT_MKT/EU/NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ttrujillo,NMCL_PAST_STAY_NO_TOUR_20160613,/_IT_MKT/SWAT/NMCL_PAST_STAY_NO_TOUR_20160613,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ttrujillo,NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,/_IT_MKT/SWAT/NMCL_STAY_NO_TOUR SAMSON OLD NOT DNC_NEW20160609,Query2,FINREPORTINGPII,hyperion_svc,DBO.P_RESV_TYPE,P_RESV_TYPE,DBO
ALitton,Club Points Report_Usage_EA.bqy,/Yield Management/Reservations/Power Users - Reservations/Club Points Report_Usage_EA.bqy,Query-Reservations,DRISQLC_FinReporting,hyperion_svc,DBO.P_RESV_UNIT,P_RESV_UNIT,DBO
AmPeterson,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_UNIT,P_RESV_UNIT,DBO
MarArdizzone,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_UNIT,P_RESV_UNIT,DBO
SRungta,Club Housekeeping Analysis Report.bqy,/Yield Management/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_UNIT,P_RESV_UNIT,DBO
jwayman,Club Housekeeping Analysis Report.bqy,/Yield Management/Inventory Ops/Club Housekeeping Analysis Report.bqy,Query,SUNFIN,hyperion_svc,DBO.P_RESV_UNIT,P_RESV_UNIT,DBO
BLove,Link_SalesCenter_Servicer_,/Data Servicing/Z_OLD_DAILY_ACCT_DATA_MGT/Link_SalesCenter_Servicer_,Query,SUNFIN,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_NON_OWNER_REFERRAL_SAMSON,/_IT_MKT/SWAT/NMCL_NON_OWNER_REFERRAL_SAMSON,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_NON_OWNER_REFERRAL_SAMSON,/_IT_MKT/SWAT/NMCL_NON_OWNER_REFERRAL_SAMSON,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_REFERRAL_EU_PII_MIX,/_IT_MKT/EU/NMCL_REFERRAL_EU_PII_MIX,Query FIN RPT,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_REFERRAL_EU_PII_MIX,/_IT_MKT/EU/NMCL_REFERRAL_EU_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_REFERRAL_PII_NOT,/_IT_MKT/SWAT/NMCL_REFERRAL_PII_NOT,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_REFERRAL_PII_NOT,/_IT_MKT/SWAT/NMCL_REFERRAL_PII_NOT,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,/_IT_MKT/SWAT/NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,Query,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,USA_OWNER_REFERRAL_YOY,/ORL_REFERRAL/USA_OWNER_REFERRAL_YOY,Query OWN TOUR,DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
BLove,Z_DRI_ALL_LAST_TOUR_ROLLUP AXNEW,/_IT_MKT/ACXIOM/Z_DRI_ALL_LAST_TOUR_ROLLUP AXNEW,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
DPlummer,Defaults Over 120 Days (Monthly),/Financial Services/DRFS/120 DPD Queries/Defaults Over 120 Days (Monthly),Q.Defaults Portfolios Aging & Stats (120 DPD),DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
DSchetter,Cash vs Financed DDP breakdown Query,/Data Servicing/Dan/Cash vs Financed DDP breakdown Query,Query FINAL,DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
DSchetter,First Payment Default Pipeline Report,/Financial Services/Collections/Jobs Collections/First Payment Default Pipeline Report,[Query]FPD Pipeline,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
DSchetter,ME Hurdle 09.16.20 NLS.bqy,/Data Servicing/Dan/ME Hurdle 09.16.20 NLS.bqy,Query FINAL,DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
KKurtz,NMCL_TNB_Z_PII_MIX,/_IT_MKT/SWAT/NMCL_TNB_Z_PII_MIX,Query AUSLIVE,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
KTennent,First Payment Default Pipeline Report,/Financial Services/Collections/Jobs Collections/First Payment Default Pipeline Report,[Query]FPD Pipeline,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
LCaro,_LG Adhoc Analysis,/Financial Services/DRFS/LGonzalez/_LG Adhoc Analysis,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
MLeyeza,SAMSD,/Financial Services/Central Contracts/Jobs Central Contracts/SAMSD,Query,DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
RoRemak,Defaults Over 120 Days (Monthly),/Financial Services/DRFS/120 DPD Queries/Defaults Over 120 Days (Monthly),Q.Defaults Portfolios Aging & Stats (120 DPD),DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
dradford,Defaults Over 120 Days (Monthly),/Financial Services/DRFS/120 DPD Queries/Defaults Over 120 Days (Monthly),Q.Defaults Portfolios Aging & Stats (120 DPD),DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
jfrederickson,Sampler II Memberships,/Financial Services/Central Contracts/Sampler II Memberships,Query,SUNFIN,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
maream,Defaults Over 120 Days (Monthly),/Financial Services/DRFS/120 DPD Queries/Defaults Over 120 Days (Monthly),Q.Defaults Portfolios Aging & Stats (120 DPD),DRISQLC_FinReporting,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
mhang,First Payment Default Pipeline Report_05182020.bqy,/Business Management/First Payment Default Pipeline Report_05182020.bqy,[Query]FPD Pipeline,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
storgerson,SOP_net_solid_chg_date SUNFIN - JOB,/Accounting/JOBS_AUTOMATED_ACCT/SOP_net_solid_chg_date SUNFIN - JOB,Query Prod REC prelim,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
storgerson,SOP_net_solid_chg_date SUNFIN - JOB,/Accounting/JOBS_AUTOMATED_ACCT/SOP_net_solid_chg_date SUNFIN - JOB,Query Prod SUS prelim,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.P_SALES_CENTER,P_SALES_CENTER,DBO
