USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,PA Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,PR Tours CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Tours CAL,PAE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,Pilot Company Booking Errors,/NMC/National Marketing Center/Rob/Pilot Rd Company Errors/Pilot Company Booking Errors,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,QA TM Audit,/NMC/National Marketing Center/Rob/QA TM Audit/QA TM Audit,Tour qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Admin Qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Confirm Qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Confirm CAL,/NMC/National Marketing Center/SoCal SKIP/SC Confirm CAL,Verify Qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Sales,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Tours CAL,/NMC/National Marketing Center/SoCal SKIP/SC Tours CAL,DDN Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SC Tours CAL,/NMC/National Marketing Center/SoCal SKIP/SC Tours CAL,DT Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SKIP Sales & Cancel CAL,/NMC/National Marketing Center/Rob/SKIP V2/SKIP Sales & Cancel CAL,3 Tour Sale qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,Activations,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,NMO Flips,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,OPC3 Pkg Purchase,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,SKIP v3 Main CAL,/NMC/National Marketing Center/Rob/SKIP V3/SKIP v3 Main CAL,Tours2,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,Samson Activation and Tour report,/NMC/National Marketing Center/Rob/Weekly/Samson Activation and Tour report,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS Daily Hyp CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS Daily Hyp CAL,Created Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS Daily Hyp CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS Daily Hyp CAL,DDH Conversion,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS Daily Hyp CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS Daily Hyp CAL,Qual Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS Daily Hyp CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS Daily Hyp CAL,Redux Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS Daily Hyp CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS Daily Hyp CAL,Resched Movemnt,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS V3 Main CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS V3 Main CAL,Qual Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS V3 Main CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS V3 Main CAL,Redux Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TPS V3 Main CAL,/NMC/National Marketing Center/Rob/TPS V3/TPS V3 Main CAL,Tour Conversion,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,Tour Agents,/NMC/National Marketing Center/Rob/SKIP V3/Tour Agents,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TourQry,/NMC/National Marketing Center/Rob/TourQry,Activator qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,TourQry,/NMC/National Marketing Center/Rob/TourQry,Hooked qry,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,Tours Loaded vs Budget,/NMC/National Marketing Center/Rob/Tour Slot Analysis/Tours Loaded vs Budget,Tour Data,AUSLIVE,hyperion,PREMIER.P_TOUR
RFregeau,Vendor Daily Summary,/NMC/National Marketing Center/Vendor Daily Summary/Vendor Daily Summary,1 - Query: Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
RVasey,ClubArrivals-YOYSales.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/ClubArrivals-YOYSales.bqy,Consolidated Arrivals,AUSLIVE,hyperion,PREMIER.P_TOUR
TStash,NLG Package Sales - Daily,/NMC/NLG FPS Reporting/Scheduled/NLG Package Sales - Daily,Query,AUSLIVE,hyperion,PREMIER.P_TOUR
TStash,NLG Package Sales - Daily,/NMC/NLG FPS Reporting/Scheduled/NLG Package Sales - Daily,Query2,AUSLIVE,hyperion,PREMIER.P_TOUR
TStash,NLG Package Sales - Daily NLG FILTER,/NMC/NLG FPS Reporting/Scheduled/NLG Package Sales - Daily NLG FILTER,Query,AUSLIVE,hyperion,PREMIER.P_TOUR
TStash,NMC DDH Room Nights,/NMC/National Marketing Center/NMC DDH Room Nights,Query Tours,AUSLIVE,hyperion,PREMIER.P_TOUR
TStash,OPEN DATED OWNERS,/NMC/National Marketing Center/OPEN DATED OWNERS,Query,AUSLIVE,hyperion,PREMIER.P_TOUR
TStash,TAC MKC AUDIT MK2,/NMC/National Marketing Center/TAC MKC AUDIT MK2,Query TACS,AUSLIVE,hyperion,PREMIER.P_TOUR
hinzunza,Activations Payroll,/NMC/National Marketing Center/Payroll/AutoPay/Activations Payroll,Query,AUSLIVE,hyperion,PREMIER.P_TOUR
hinzunza,Marketing Payroll,/NMC/National Marketing Center/Payroll/AutoPay/Marketing Payroll,Query: TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR
hinzunza,Owner Referral TMK Payroll,/Customer Analytics/Owner Referral TMK Payroll,Query OPC,DRIATLASREPORT,hyperion,PREMIER.P_TOUR
idayag,Off-Site Penetration by Departure.bqy,/Yield Management/Reservations/Power Users - Reservations/Off-Site Penetration by Departure.bqy,Q_All_Reservations,DRIATLASREPORT,hyperion,PREMIER.P_TOUR
idayag,Res Listing Detail_Invoice Verification.bqy,/Yield Management/Reservations/Power Users - Reservations/Res Listing Detail_Invoice Verification.bqy,Q_Invoice,AUSLIVE,hyperion,PREMIER.P_TOUR
jdebrest,Res Listing Detail_Invoice Verification.bqy,/Yield Management/Reservations/Power Users - Reservations/Res Listing Detail_Invoice Verification.bqy,Q_Invoice,AUSLIVE,hyperion,PREMIER.P_TOUR
ltjew,Res Listing Detail_Invoice Verification.bqy,/Yield Management/Reservations/Power Users - Reservations/Res Listing Detail_Invoice Verification.bqy,Q_Invoice,AUSLIVE,hyperion,PREMIER.P_TOUR
malvarenga,Day of Owner Lookups 02-12-09 job,/Financial Services/Central Contracts/Jobs Central Contracts/Day of Owner Lookups 02-12-09 job,Query 2,AUSLIVE,hyperion,PREMIER.P_TOUR
matgarcia,Tour Stats JEv2.bqy,/Accounting/Sales & Marketing Accounting/Tour Stats JEv2.bqy,Tour Stats JE Query,DRIATLASREPORT,hyperion,PREMIER.P_TOUR
mhang,Vlad - Lifetime Value NM Activity,/Business Management/Vlad Lifetime Values Schedule/Vlad - Lifetime Value NM Activity,Tour Query,AUSLIVE,hyperion,PREMIER.P_TOUR
nhegarty,SalesClsCostList_ClsDate,/Accounting/UK_Accounting/Sales Reports/SalesClsCostList_ClsDate,Q_DealListDEPS,DRIATLASREPORT,hyperion,PREMIER.P_TOUR
svchyperion,Z_PREQUAL_FICO,/_IT_MKT/ACXIOM/Z_PREQUAL_FICO,Query AGENT TOURS,DRIDATASERVICE,nmcc,PREMIER.P_TOUR
svchyperion,Z_PUR_LEAD_TOURED_PH_PII_MIX,/_IT_MKT/SWAT/Z_PUR_LEAD_TOURED_PH_PII_MIX,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
svchyperion,Z_PUR_LEAD_TOURED_PH_PII_MIX,/_IT_MKT/SWAT/Z_PUR_LEAD_TOURED_PH_PII_MIX,Query2,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
svchyperion,Z_SEV_EXCLUDE,/_IT_MKT/DAILY/Z_SEV_EXCLUDE,Query,AUSLIVE,hyperion,PREMIER.P_TOUR
ttrujillo,DRI BOUNCEBACKPREQUAL,/_IT_MKT/ACXIOM/DRI BOUNCEBACKPREQUAL,Query BB TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,EQUITY Room rate rentals with ARRIVAL Scores_PII_MIX,/_IT_MKT/SWAT/EQUITY Room rate rentals with ARRIVAL Scores_PII_MIX,Query Resv,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,EQUITY TOUR Deposits_PII,/_IT_MKT/SWAT/EQUITY TOUR Deposits_PII,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NAV REP STATUS REPORT,/_IT_MKT/NAV/NAV REP STATUS REPORT,NAV RESERVAIONS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NAV REP STATUS REPORT,/_IT_MKT/NAV/NAV REP STATUS REPORT,NAV SHOW TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NMCL_ILX_OWN_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_ILX_OWN_REVISIT_PII_MIX,QueryOPEN DATED,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NMCL_OWNER_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_OWNER_REVISIT_PII_MIX,QueryOPEN DATED,AUSLIVE,hyperion,PREMIER.P_TOUR
ttrujillo,NMCL_SAMPLER_EU_Z_PHONE,/_IT_MKT/EU/NMCL_SAMPLER_EU_Z_PHONE,AUSLIVE SAMPLER TO ACTIVATE,AUSLIVE,hyperion,PREMIER.P_TOUR
ttrujillo,NMCL_TR_OWN_REVISIT_PII_MIX,/_IT_MKT/SWAT/NMCL_TR_OWN_REVISIT_PII_MIX,QueryOPEN DATED,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NMO THE WATERFALL,/_IT_MKT/SWAT/NMO THE WATERFALL,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NMO THE WATERFALL,/_IT_MKT/SWAT/NMO THE WATERFALL,Query FUTURE DATED TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,NMO THE WATERFALL,/_IT_MKT/SWAT/NMO THE WATERFALL,Query TOURED AFTER NMO,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query FUTURE DATED TOURS,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,OWNER TAC THE WATERFALL,/_IT_MKT/SWAT/OWNER TAC THE WATERFALL,Query TOURED AFTER NMO,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,THE_OWNER KITS 2012 AXNEW,/_IT_MKT/ACXIOM/THE_OWNER KITS 2012 AXNEW,Query Sampler Agent TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
ttrujillo,Z_WEL_CERT_OWNER_TO_BOOK AXNEW_PII_NOT,/_IT_MKT/SWAT/Z_WEL_CERT_OWNER_TO_BOOK AXNEW_PII_NOT,Query TAC 2,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR
AEpsilon,CVV Tours,/NMC/National Marketing Center/CVV Tours/CVV Tours,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
AEpsilon,lake_tahoe_sampler_tour_reporting,/NMC/National Marketing Center/Sampler Tahoe Errors/lake_tahoe_sampler_tour_reporting,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,01A_DRI_TMA_2019_DEP_SC_Month,/NMC/01A_DRI_TMA_2019_DEP_SC_Month,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Alternative Synergie,/NMC/Alternative Synergie,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Confirmations to Work2,/NMC/Confirmations to Work2,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Confirmations to Work2,/NMC/Confirmations to Work2,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DDH NMC 2016 QTR Rpt SC,/NMC/DDH NMC 2016 QTR Rpt SC,Query TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DDH Stolen-Current Month.bqy,/NMC/AP/DDH Stolen-Current Month.bqy,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRI Created - PTE - 2140 WIP,/NMC/National Marketing Center/DRI Created - PTE - 2140 WIP,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRI Created - PTE - 2140 WIP,/NMC/National Marketing Center/DRI Created - PTE - 2140 WIP,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRINCCC TOUR Review,/NMC/DRINCCC TOUR Review,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRINCCC VPG X-Check NEW,/NMC/DRINCCC VPG X-Check NEW,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRI_Created for Confirmation,/NMC/DRI_Created for Confirmation,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRI_Created for Confirmation,/NMC/DRI_Created for Confirmation,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRI_Created for Confirmation-OPEN,/NMC/DRI_Created for Confirmation-OPEN,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,DRI_Created for Confirmation-OPEN,/NMC/DRI_Created for Confirmation-OPEN,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Daily Activations,/NMC/National Marketing Center/Daily Activations,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,ESAM EOD,/NMC/ESAM EOD,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,ESAM EOD,/NMC/ESAM EOD,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Lead Locator,/NMC/National Marketing Center/Lead Locator,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Liki Tiki NMC arrivals,/NMC/Liki Tiki NMC arrivals,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NEW VENDOR,/NMC/National Marketing Center/NEW VENDOR,1 - Query: Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMC Active Tour vs Cxld Res,/NMC/NMC Active Tour vs Cxld Res,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMC Cancels,/NMC/NMC Cancels,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMC_No_Show_Tours_Today,/NMC/NMC_No_Show_Tours_Today,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMC_No_Show_Tours_Today,/NMC/NMC_No_Show_Tours_Today,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMC_TOUR_Review NQ,/NMC/NMC_TOUR_Review NQ,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMO LEADS,/NMC/National Marketing Center/NMO LEADS,2 - Query: Gifting,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,NMO LEADS,/NMC/National Marketing Center/NMO LEADS,Query: Future Tour,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Prospects Daily Sales Review 2,/NMC/Prospects Daily Sales Review 2,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Prospects Wkly Sales Review,/NMC/Prospects Wkly Sales Review,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Samson General MKT Invoicing,/NMC/Samson General MKT Invoicing,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Samson General MKT Invoicing,/NMC/Samson General MKT Invoicing,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Samson General MKT Pipeline,/NMC/Samson General MKT Pipeline,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Samson Invoicing,/NMC/Samson Invoicing,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Samson Pipeline,/NMC/Samson Pipeline,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,TourPro Monday Report,/NMC/TourPro Monday Report,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,TourPro Monday Report,/NMC/TourPro Monday Report,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN - Global X,/NMC/VEN - Global X,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN - Prospects DM,/NMC/VEN - Prospects DM,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN - Time 2 Visit,/NMC/VEN - Time 2 Visit,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN - Travel Smart,/NMC/VEN - Travel Smart,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN EZ Travel Weekly,/NMC/VEN EZ Travel Weekly,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN EZ Travel Weekly,/NMC/VEN EZ Travel Weekly,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN GFS,/NMC/VEN GFS,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN GFS,/NMC/VEN GFS,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN Winning Ways bbs,/NMC/VEN Winning Ways bbs,Query OPC,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN Winning Ways bbs,/NMC/VEN Winning Ways bbs,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN Winning Ways bbs,/NMC/VEN Winning Ways bbs,Query Transaction,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,VEN Wyndstar Report,/NMC/VEN Wyndstar Report,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Weekly NMO Arrivals,/NMC/National Marketing Center/Weekly NMO Arrivals,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
APeterson,Weekly Unhooked TAC Arrivals,/NMC/National Marketing Center/Weekly Unhooked TAC Arrivals,Query THE Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,CorePayments2020.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CorePayments2020.bqy,Lead Flags2,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,CorePayments2020.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CorePayments2020.bqy,Most Recent Tour,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,CorePayments2020.bqy,/Club Operations/Club Operations/Club Operations - Las Vegas/CorePayments2020.bqy,Query3,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,DRIAUSLIVE.oce,/Administrator/OCE files/DRIAUSLIVE.oce,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,YashRollover.bqy,/Club Operations/PMR Data Conversion/YashRollover.bqy,Last Tour,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,YashRollover.bqy,/Club Operations/PMR Data Conversion/YashRollover.bqy,Toured,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BHarris,YashRollover.bqy,/Club Operations/PMR Data Conversion/YashRollover.bqy,Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BLove,NMCL_LEADS_SWEEPS_PII_MIX,/_IT_MKT/SWAT/NMCL_LEADS_SWEEPS_PII_MIX,Query NU1,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,NMCL_NMO_OTHER_PII_MIX,/_IT_MKT/SWAT/NMCL_NMO_OTHER_PII_MIX,Query TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,NMCL_OWNER_REVISIT_EU_Z_PHONE,/_IT_MKT/EU/NMCL_OWNER_REVISIT_EU_Z_PHONE,Query TOURED,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BLove,NMCL_RED_STATE_PII_MIX,/_IT_MKT/SWAT/NMCL_RED_STATE_PII_MIX,Query TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,NMCL_SHOWCASE_NO_SHOW_PII_MIX,/_IT_MKT/SWAT/NMCL_SHOWCASE_NO_SHOW_PII_MIX,Query AUSLIVE TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,NMCL_TNB_EU_PII_MIX,/_IT_MKT/SWAT/NMCL_TNB_EU_PII_MIX,Query AUSLIVE,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,OREF-SPIFF_EU 2016,/ORL_REFERRAL/OREF-SPIFF_EU 2016,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,OREF-SPIFF_EU 2016,/ORL_REFERRAL/OREF-SPIFF_EU 2016,Query REF BY Last TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,SHOWCASE MKT FLASH,/_IT_MKT/SHOWCASE_MARKETING/SHOWCASE MKT FLASH,Query TOURS,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
BLove,ZZ_SWAT_TravelAdvCerts_PII,/_IT_MKT/SWAT/ZZ_SWAT_TravelAdvCerts_PII,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,ZZ_SWAT_WelcomeCerts_EU,/_IT_MKT/EU/ZZ_SWAT_WelcomeCerts_EU,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,ZZ_SWAT_WelcomeCerts_PII,/_IT_MKT/SWAT/ZZ_SWAT_WelcomeCerts_PII,Query,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,Z_CONSOL_FINAL_SCRUB,/_IT_MKT/SWAT/Z_CONSOL_FINAL_SCRUB,Query TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
BLove,Z_CONSOL_FINAL_SCRUB_EU,/_IT_MKT/EU/Z_CONSOL_FINAL_SCRUB_EU,Query TOUR,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
GrJohnson,Z_WEL_CERT_OWNER_TO_BOOK_EU,/_IT_MKT/EU/Z_WEL_CERT_OWNER_TO_BOOK_EU,Query TAC 2,DRICLARITYPII,hyperion_pii,PREMIER.P_TOUR_LEAD
KCalmy,Current Year Prequal Analysis,/IT QA/Equifax Project/Current Year Prequal Analysis,Query5,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
KCalmy,Current Year Prequal Analysis,/IT QA/Equifax Project/Untitled,Query,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,NMC DDH Room Nights,/NMC/National Marketing Center/NMC DDH Room Nights,Query Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,ORL Confirm CAL,/NMC/National Marketing Center/OMC SKIP/ORL Confirm CAL,Lead Gen Leads,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,ACT Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,OR Pkg Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,OR Pkg Tours,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,ORL ToursCAL,/NMC/National Marketing Center/OMC SKIP/ORL ToursCAL,Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,PR Pkgs & Volume CAL,/NMC/National Marketing Center/Pilot Road SKIP/PR Pkgs & Volume CAL,Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Cancels,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Sales,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,SC Pkgs & Volume CAL,/NMC/National Marketing Center/SoCal SKIP/SC Pkgs & Volume CAL,Tour Trans,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,SKIP Sales & Cancel CAL,/NMC/National Marketing Center/Rob/SKIP V2/SKIP Sales & Cancel CAL,3 Tour Sale qry,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
RFregeau,Samson Activation and Tour report,/NMC/National Marketing Center/Rob/Weekly/Samson Activation and Tour report,Activations,AUSLIVE,hyperion,PREMIER.P_TOUR_LEAD
